dataset,experiment_family,statistical_group,method,baseline_method,metric,num_queries,baseline_mean,candidate_mean,mean_delta,candidate_ci95_low,candidate_ci95_high,delta_ci95_low,delta_ci95_high,num_harmed,num_improved,num_neutral,harm_rate,improvement_rate,neutral_rate,harm_severity,worst5_count,worst5_loss,delta_min,delta_median,delta_max,bootstrap_iterations,bootstrap_stratified_by_task,holm_family_id,p_raw,p_holm,source_delta,inferential_source_path,source_kind,family_definition,source_note,sign_flip_iterations,sign_flip_iterations_provenance,inferential_status,significant_holm_0.05,significant_positive_holm,significant_negative_holm
legalbench_mini,legalbench_bm25_replacement,legalbench_bm25_replacement,bm25_deepseek_keyword_expansion,bm25_original_mini_canonical,nDCG@10,200,0.1931216213080519,0.2418864214866322,0.0487648001785802,0.2000837327853251,0.2846565616470581,0.012561141178842,0.0864588356445345,51,62,87,0.255,0.31,0.435,-0.204572883274148,10,-0.4503002665308424,-0.6437928128919779,0.0,1.0,10000,True,legalbench_bm25_replacement,0.0095990400959904,0.095990400959904,0.0487648001785802,outputs/tables/legalbench/legalbench_replacement_summary_for_synthesis.csv,experiment_stats,Six BM25 replacement candidates multiplied by four metrics (24 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
legalbench_mini,legalbench_bm25_replacement,legalbench_bm25_replacement,bm25_deepseek_legal_rewrite,bm25_original_mini_canonical,MRR@10,200,0.2129484126984127,0.2082023809523809,-0.0047460317460317,0.1676264384920635,0.2511295634920634,-0.0397072916666666,0.0295230654761904,42,33,125,0.21,0.165,0.625,-0.2725434618291761,10,-0.7223809523809525,-1.0,0.0,1.0,10000,True,legalbench_bm25_replacement,0.7951204879512048,1.0,-0.0047460317460317,outputs/tables/legalbench/legalbench_replacement_summary_for_synthesis.csv,experiment_stats,Six BM25 replacement candidates multiplied by four metrics (24 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
legalbench_mini,legalbench_bm25_replacement,legalbench_bm25_replacement,bm25_deepseek_legal_rewrite,bm25_original_mini_canonical,Recall@10,200,0.2845688608776844,0.2991507936507936,0.0145819327731092,0.2514276785714286,0.3497713293650793,-0.0189180672268907,0.0493189600840336,22,23,155,0.11,0.115,0.775,-0.4019607843137254,10,-0.5900000000000001,-1.0,0.0,1.0,10000,True,legalbench_bm25_replacement,0.4182581741825817,1.0,0.0145819327731092,outputs/tables/legalbench/legalbench_replacement_summary_for_synthesis.csv,experiment_stats,Six BM25 replacement candidates multiplied by four metrics (24 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
legalbench_mini,legalbench_bm25_replacement,legalbench_bm25_replacement,bm25_deepseek_legal_rewrite,bm25_original_mini_canonical,Recall@100,200,0.7017942343604108,0.6506509103641456,-0.0511433239962651,0.5991684173669468,0.702405505952381,-0.0824773517740429,-0.0223252976190476,36,14,150,0.18,0.07,0.75,-0.4230184666459176,10,-0.6833333333333333,-1.0,0.0,0.5,10000,True,legalbench_bm25_replacement,0.0016998300169983,0.0203979602039796,-0.0511433239962651,outputs/tables/legalbench/legalbench_replacement_summary_for_synthesis.csv,experiment_stats,Six BM25 replacement candidates multiplied by four metrics (24 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_negative,True,False,True
legalbench_mini,legalbench_bm25_replacement,legalbench_bm25_replacement,bm25_deepseek_legal_rewrite,bm25_original_mini_canonical,nDCG@10,200,0.1931216213080519,0.1961880050481178,0.0030663837400659,0.1627042730657295,0.2320964554670627,-0.0235421956868189,0.0309418958517124,51,38,111,0.255,0.19,0.555,-0.1665455336408815,10,-0.4779001241027321,-1.0,0.0,1.0,10000,True,legalbench_bm25_replacement,0.8252174782521747,1.0,0.0030663837400659,outputs/tables/legalbench/legalbench_replacement_summary_for_synthesis.csv,experiment_stats,Six BM25 replacement candidates multiplied by four metrics (24 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
legalbench_mini,legalbench_bm25_replacement,legalbench_bm25_replacement,bm25_gpt_hyde_style,bm25_original_mini_canonical,MRR@10,200,0.2129484126984127,0.0398115079365079,-0.1731369047619047,0.0199642857142857,0.0621589285714285,-0.213560119047619,-0.1335250496031746,85,5,110,0.425,0.025,0.55,-0.4228898225957049,10,-1.0,-1.0,0.0,0.6666666666666667,10000,True,legalbench_bm25_replacement,9.999000099990002e-05,0.0023997600239976,-0.1731369047619047,outputs/tables/legalbench/legalbench_replacement_summary_for_synthesis.csv,experiment_stats,Six BM25 replacement candidates multiplied by four metrics (24 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_negative,True,False,True
legalbench_mini,legalbench_bm25_replacement,legalbench_bm25_replacement,bm25_gpt_hyde_style,bm25_original_mini_canonical,Recall@10,200,0.2845688608776844,0.0415931372549019,-0.2429757236227824,0.0224166666666666,0.0639264705882352,-0.291799941643324,-0.1966202789449113,83,6,111,0.415,0.03,0.555,-0.6054694970357621,10,-1.0,-1.0,0.0,0.5,10000,True,legalbench_bm25_replacement,9.999000099990002e-05,0.0023997600239976,-0.2429757236227824,outputs/tables/legalbench/legalbench_replacement_summary_for_synthesis.csv,experiment_stats,Six BM25 replacement candidates multiplied by four metrics (24 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_negative,True,False,True
legalbench_mini,legalbench_bm25_replacement,legalbench_bm25_replacement,bm25_gpt_hyde_style,bm25_original_mini_canonical,Recall@100,200,0.7017942343604108,0.1567240896358543,-0.5450701447245565,0.1209351365546218,0.1943359593837534,-0.6000508695144724,-0.4899325396825397,155,5,40,0.775,0.025,0.2,-0.7178324448058794,10,-1.0,-1.0,-0.5,0.5,10000,True,legalbench_bm25_replacement,9.999000099990002e-05,0.0023997600239976,-0.5450701447245565,outputs/tables/legalbench/legalbench_replacement_summary_for_synthesis.csv,experiment_stats,Six BM25 replacement candidates multiplied by four metrics (24 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_negative,True,False,True
legalbench_mini,legalbench_bm25_replacement,legalbench_bm25_replacement,bm25_gpt_hyde_style,bm25_original_mini_canonical,nDCG@10,200,0.1931216213080519,0.0311524625909145,-0.1619691587171374,0.0163767220950568,0.0483323641309515,-0.1953452636356965,-0.1298206567747523,86,8,106,0.43,0.04,0.53,-0.3918597257911128,10,-0.9087658549438558,-1.0,0.0,0.2622593114285332,10000,True,legalbench_bm25_replacement,9.999000099990002e-05,0.0023997600239976,-0.1619691587171374,outputs/tables/legalbench/legalbench_replacement_summary_for_synthesis.csv,experiment_stats,Six BM25 replacement candidates multiplied by four metrics (24 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_negative,True,False,True
legalbench_mini,legalbench_bm25_replacement,legalbench_bm25_replacement,bm25_gpt_keyword_expansion,bm25_original_mini_canonical,MRR@10,200,0.2129484126984127,0.0954305555555555,-0.1175178571428571,0.0675409722222222,0.125153125,-0.161053869047619,-0.0740452876984127,75,18,107,0.375,0.09,0.535,-0.420994708994709,10,-1.0,-1.0,0.0,1.0,10000,True,legalbench_bm25_replacement,9.999000099990002e-05,0.0023997600239976,-0.1175178571428571,outputs/tables/legalbench/legalbench_replacement_summary_for_synthesis.csv,experiment_stats,Six BM25 replacement candidates multiplied by four metrics (24 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_negative,True,False,True
legalbench_mini,legalbench_bm25_replacement,legalbench_bm25_replacement,bm25_gpt_keyword_expansion,bm25_original_mini_canonical,Recall@10,200,0.2845688608776844,0.1038872549019607,-0.1806816059757236,0.0768572303921568,0.1329180147058823,-0.2325666491596638,-0.1291328781512605,71,18,111,0.355,0.09,0.555,-0.6181310082718533,10,-1.0,-1.0,0.0,1.0,10000,True,legalbench_bm25_replacement,9.999000099990002e-05,0.0023997600239976,-0.1806816059757236,outputs/tables/legalbench/legalbench_replacement_summary_for_synthesis.csv,experiment_stats,Six BM25 replacement candidates multiplied by four metrics (24 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_negative,True,False,True
legalbench_mini,legalbench_bm25_replacement,legalbench_bm25_replacement,bm25_gpt_keyword_expansion,bm25_original_mini_canonical,Recall@100,200,0.7017942343604108,0.3361533613445378,-0.365640873015873,0.2944514880952381,0.3793586484593836,-0.4246912202380952,-0.3049352182539683,116,9,75,0.58,0.045,0.375,-0.6778290914066776,10,-1.0,-1.0,-0.3452380952380952,1.0,10000,True,legalbench_bm25_replacement,9.999000099990002e-05,0.0023997600239976,-0.365640873015873,outputs/tables/legalbench/legalbench_replacement_summary_for_synthesis.csv,experiment_stats,Six BM25 replacement candidates multiplied by four metrics (24 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_negative,True,False,True
legalbench_mini,legalbench_bm25_replacement,legalbench_bm25_replacement,bm25_gpt_keyword_expansion,bm25_original_mini_canonical,nDCG@10,200,0.1931216213080519,0.0793613278113787,-0.1137602934966731,0.0580656408058278,0.1018561938180811,-0.1495113982702998,-0.0784223888188205,77,22,101,0.385,0.11,0.505,-0.3850812674421781,10,-0.889914741785679,-1.0,0.0,1.0,10000,True,legalbench_bm25_replacement,9.999000099990002e-05,0.0023997600239976,-0.1137602934966731,outputs/tables/legalbench/legalbench_replacement_summary_for_synthesis.csv,experiment_stats,Six BM25 replacement candidates multiplied by four metrics (24 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_negative,True,False,True
legalbench_mini,legalbench_bm25_replacement,legalbench_bm25_replacement,bm25_gpt_legal_rewrite,bm25_original_mini_canonical,MRR@10,200,0.2129484126984127,0.2438234126984127,0.030875,0.1998373015873016,0.2903878472222222,-0.0035358134920634,0.0673549107142856,36,43,121,0.18,0.215,0.605,-0.2454916225749559,10,-0.5523809523809524,-1.0,0.0,1.0,10000,True,legalbench_bm25_replacement,0.093990600939906,0.5809419058094191,0.030875,outputs/tables/legalbench/legalbench_replacement_summary_for_synthesis.csv,experiment_stats,Six BM25 replacement candidates multiplied by four metrics (24 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
legalbench_mini,legalbench_bm25_replacement,legalbench_bm25_replacement,bm25_gpt_legal_rewrite,bm25_original_mini_canonical,Recall@10,200,0.2845688608776844,0.3188664799253035,0.034297619047619,0.2704972572362278,0.369333630952381,-0.0029535714285714,0.0726669642857142,18,32,150,0.09,0.16,0.75,-0.487037037037037,10,-0.65,-1.0,0.0,1.0,10000,True,legalbench_bm25_replacement,0.082991700829917,0.5809419058094191,0.034297619047619,outputs/tables/legalbench/legalbench_replacement_summary_for_synthesis.csv,experiment_stats,Six BM25 replacement candidates multiplied by four metrics (24 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
legalbench_mini,legalbench_bm25_replacement,legalbench_bm25_replacement,bm25_gpt_legal_rewrite,bm25_original_mini_canonical,Recall@100,200,0.7017942343604108,0.6833448879551821,-0.0184493464052287,0.6348072916666666,0.7314341824229692,-0.044000816993464,0.0056569852941176,23,16,161,0.115,0.08,0.805,-0.3973856209150326,10,-0.5766666666666667,-1.0,0.0,0.5,10000,True,legalbench_bm25_replacement,0.1472852714728527,0.7364263573642637,-0.0184493464052287,outputs/tables/legalbench/legalbench_replacement_summary_for_synthesis.csv,experiment_stats,Six BM25 replacement candidates multiplied by four metrics (24 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
legalbench_mini,legalbench_bm25_replacement,legalbench_bm25_replacement,bm25_gpt_legal_rewrite,bm25_original_mini_canonical,nDCG@10,200,0.1931216213080519,0.2231029231247061,0.0299813018166542,0.1859175117747253,0.260202781664808,0.0029055151001249,0.0585857026286544,39,59,102,0.195,0.295,0.51,-0.1904019614141304,10,-0.3608434803972494,-0.6459625079462685,0.0,1.0,10000,True,legalbench_bm25_replacement,0.0368963103689631,0.2951704829517048,0.0299813018166542,outputs/tables/legalbench/legalbench_replacement_summary_for_synthesis.csv,experiment_stats,Six BM25 replacement candidates multiplied by four metrics (24 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
legalbench_mini,legalbench_chunk_only,legalbench_chunk_only,lb_chunk_deepseek_keyword_replacement,lb_chunk_original_bm25,MRR@10,200,0.1083809523809523,0.0987738095238095,-0.0096071428571428,0.066662748015873,0.133797867063492,-0.0369176587301587,0.0175683035714285,30,23,147,0.15,0.115,0.735,-0.2917195767195766,10,-0.5666666666666667,-1.0,0.0,1.0,10000,True,legalbench_chunk_only,0.5101489851014899,1.0,-0.0096071428571428,outputs/tables/legalbench/chunk_only/legalbench_chunk_only_ablation_summary.csv,wide_summary,Five chunk-only candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
legalbench_mini,legalbench_chunk_only,legalbench_chunk_only,lb_chunk_deepseek_keyword_replacement,lb_chunk_original_bm25,Recall@10,200,0.1483382352941176,0.1376813725490195,-0.010656862745098,0.1000819852941176,0.1785147058823529,-0.046156862745098,0.0259187499999999,23,18,159,0.115,0.09,0.795,-0.494927536231884,10,-0.75,-1.0,0.0,1.0,10000,True,legalbench_chunk_only,0.5741425857414258,1.0,-0.010656862745098,outputs/tables/legalbench/chunk_only/legalbench_chunk_only_ablation_summary.csv,wide_summary,Five chunk-only candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
legalbench_mini,legalbench_chunk_only,legalbench_chunk_only,lb_chunk_deepseek_keyword_replacement,lb_chunk_original_bm25,Recall@100,200,0.3254803921568627,0.3041995798319328,-0.0212808123249299,0.2519124474789916,0.3565833333333333,-0.0647041666666666,0.0227271533613445,29,26,145,0.145,0.13,0.725,-0.5896551724137931,10,-1.0,-1.0,0.0,1.0,10000,True,legalbench_chunk_only,0.3663633636636336,1.0,-0.0212808123249299,outputs/tables/legalbench/chunk_only/legalbench_chunk_only_ablation_summary.csv,wide_summary,Five chunk-only candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
legalbench_mini,legalbench_chunk_only,legalbench_chunk_only,lb_chunk_deepseek_keyword_replacement,lb_chunk_original_bm25,nDCG@10,200,0.0930139232329355,0.0907190548005721,-0.0022948684323634,0.0644683579469309,0.1196741050027031,-0.0225266741900748,0.0192971242991732,32,26,142,0.16,0.13,0.71,-0.2203932121416476,10,-0.3908654018856253,-0.6131471927654584,0.0,0.7653606369886217,10000,True,legalbench_chunk_only,0.8304169583041696,1.0,-0.0022948684323634,outputs/tables/legalbench/chunk_only/legalbench_chunk_only_ablation_summary.csv,wide_summary,Five chunk-only candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
legalbench_mini,legalbench_chunk_only,legalbench_chunk_only,lb_chunk_gpt_hyde_replacement,lb_chunk_original_bm25,MRR@10,200,0.1083809523809523,0.0392837301587301,-0.0690972222222222,0.0192341269841269,0.0620899801587301,-0.1018275297619047,-0.038965873015873,42,9,149,0.21,0.045,0.745,-0.3819160997732426,10,-0.9,-1.0,0.0,0.6666666666666667,10000,True,legalbench_chunk_only,9.999000099990002e-05,0.001999800019998,-0.0690972222222222,outputs/tables/legalbench/chunk_only/legalbench_chunk_only_ablation_summary.csv,wide_summary,Five chunk-only candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_negative,True,False,True
legalbench_mini,legalbench_chunk_only,legalbench_chunk_only,lb_chunk_gpt_hyde_replacement,lb_chunk_original_bm25,Recall@10,200,0.1483382352941176,0.0390931372549019,-0.1092450980392156,0.0205931372549019,0.0605098039215686,-0.1501522058823529,-0.0703216911764706,40,9,151,0.2,0.045,0.755,-0.6166666666666666,10,-1.0,-1.0,0.0,0.5,10000,True,legalbench_chunk_only,9.999000099990002e-05,0.001999800019998,-0.1092450980392156,outputs/tables/legalbench/chunk_only/legalbench_chunk_only_ablation_summary.csv,wide_summary,Five chunk-only candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_negative,True,False,True
legalbench_mini,legalbench_chunk_only,legalbench_chunk_only,lb_chunk_gpt_hyde_replacement,lb_chunk_original_bm25,Recall@100,200,0.3254803921568627,0.1540574229691876,-0.171422969187675,0.1189356792717086,0.1925216911764705,-0.2241192051820728,-0.1184685049019608,68,17,115,0.34,0.085,0.575,-0.6304106936892403,10,-1.0,-1.0,0.0,1.0,10000,True,legalbench_chunk_only,9.999000099990002e-05,0.001999800019998,-0.171422969187675,outputs/tables/legalbench/chunk_only/legalbench_chunk_only_ablation_summary.csv,wide_summary,Five chunk-only candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_negative,True,False,True
legalbench_mini,legalbench_chunk_only,legalbench_chunk_only,lb_chunk_gpt_hyde_replacement,lb_chunk_original_bm25,nDCG@10,200,0.0930139232329355,0.0301846865926248,-0.0628292366403106,0.0156658797912718,0.0473072262824359,-0.087570694359872,-0.0392268978011367,43,11,146,0.215,0.055,0.73,-0.3418471251649088,10,-0.6279379901000247,-0.9060254355346824,0.0,0.3392676862474225,10000,True,legalbench_chunk_only,9.999000099990002e-05,0.001999800019998,-0.0628292366403106,outputs/tables/legalbench/chunk_only/legalbench_chunk_only_ablation_summary.csv,wide_summary,Five chunk-only candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_negative,True,False,True
legalbench_mini,legalbench_chunk_only,legalbench_chunk_only,lb_chunk_gpt_keyword_replacement,lb_chunk_original_bm25,MRR@10,200,0.1083809523809523,0.077172619047619,-0.0312083333333333,0.0515119047619047,0.1055477678571428,-0.0680738095238095,0.0032976686507936,38,16,146,0.19,0.08,0.73,-0.3642230576441103,10,-0.8300000000000001,-1.0,0.0,1.0,10000,True,legalbench_chunk_only,0.0984901509849015,0.787921207879212,-0.0312083333333333,outputs/tables/legalbench/chunk_only/legalbench_chunk_only_ablation_summary.csv,wide_summary,Five chunk-only candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
legalbench_mini,legalbench_chunk_only,legalbench_chunk_only,lb_chunk_gpt_keyword_replacement,lb_chunk_original_bm25,Recall@10,200,0.1483382352941176,0.0771372549019607,-0.0712009803921568,0.0525539215686274,0.1043872549019607,-0.1145689950980392,-0.0292009803921568,33,15,152,0.165,0.075,0.76,-0.648989898989899,10,-1.0,-1.0,0.0,1.0,10000,True,legalbench_chunk_only,0.0026997300269973,0.0377962203779622,-0.0712009803921568,outputs/tables/legalbench/chunk_only/legalbench_chunk_only_ablation_summary.csv,wide_summary,Five chunk-only candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_negative,True,False,True
legalbench_mini,legalbench_chunk_only,legalbench_chunk_only,lb_chunk_gpt_keyword_replacement,lb_chunk_original_bm25,Recall@100,200,0.3254803921568627,0.268032913165266,-0.0574474789915966,0.224985294117647,0.3111178046218487,-0.1174186274509803,0.0028345238095237,50,39,111,0.25,0.195,0.555,-0.6614761904761906,10,-1.0,-1.0,0.0,1.0,10000,True,legalbench_chunk_only,0.0727927207279272,0.6939306069393061,-0.0574474789915966,outputs/tables/legalbench/chunk_only/legalbench_chunk_only_ablation_summary.csv,wide_summary,Five chunk-only candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
legalbench_mini,legalbench_chunk_only,legalbench_chunk_only,lb_chunk_gpt_keyword_replacement,lb_chunk_original_bm25,nDCG@10,200,0.0930139232329355,0.0613090948680969,-0.0317048283648385,0.0409603628190802,0.0831508835158016,-0.0596286837327176,-0.0043472075127854,39,19,142,0.195,0.095,0.71,-0.3170062934460242,10,-0.5882506261181316,-0.9060254355346824,0.0,1.0,10000,True,legalbench_chunk_only,0.0265973402659734,0.3191680831916808,-0.0317048283648385,outputs/tables/legalbench/chunk_only/legalbench_chunk_only_ablation_summary.csv,wide_summary,Five chunk-only candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
legalbench_mini,legalbench_chunk_only,legalbench_chunk_only,lb_chunk_rrf_original_all_nonhyde,lb_chunk_original_bm25,MRR@10,200,0.1083809523809523,0.1222460317460317,0.0138650793650793,0.0888833333333333,0.1571726686507936,-0.0126756944444444,0.039885367063492,21,32,147,0.105,0.16,0.735,-0.2845427059712773,10,-0.4796031746031747,-1.0,0.0,1.0,10000,True,legalbench_chunk_only,0.3106689331066893,1.0,0.0138650793650793,outputs/tables/legalbench/chunk_only/legalbench_chunk_only_ablation_summary.csv,wide_summary,Five chunk-only candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
legalbench_mini,legalbench_chunk_only,legalbench_chunk_only,lb_chunk_rrf_original_all_nonhyde,lb_chunk_original_bm25,Recall@10,200,0.1483382352941176,0.1697990196078431,0.0214607843137254,0.1296805147058823,0.2128835784313725,-0.0070392156862745,0.0508333333333333,10,19,171,0.05,0.095,0.855,-0.4733333333333333,10,-0.4733333333333333,-1.0,0.0,1.0,10000,True,legalbench_chunk_only,0.1628837116288371,1.0,0.0214607843137254,outputs/tables/legalbench/chunk_only/legalbench_chunk_only_ablation_summary.csv,wide_summary,Five chunk-only candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
legalbench_mini,legalbench_chunk_only,legalbench_chunk_only,lb_chunk_rrf_original_all_nonhyde,lb_chunk_original_bm25,Recall@100,200,0.3254803921568627,0.3852079831932773,0.0597275910364145,0.3381764880952381,0.4330002976190477,0.0324290791316526,0.0890952380952381,7,30,163,0.035,0.15,0.815,-0.3309523809523809,10,-0.2316666666666666,-0.5,0.0,1.0,10000,True,legalbench_chunk_only,9.999000099990002e-05,0.001999800019998,0.0597275910364145,outputs/tables/legalbench/chunk_only/legalbench_chunk_only_ablation_summary.csv,wide_summary,Five chunk-only candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_positive,True,True,False
legalbench_mini,legalbench_chunk_only,legalbench_chunk_only,lb_chunk_rrf_original_all_nonhyde,lb_chunk_original_bm25,nDCG@10,200,0.0930139232329355,0.113672083889844,0.0206581606569085,0.0856666947697878,0.1443190956770079,0.0027546784268249,0.0394083294610683,19,39,142,0.095,0.195,0.71,-0.1981529046748935,10,-0.2964536134604388,-0.6131471927654584,0.0,0.6182885020492784,10000,True,legalbench_chunk_only,0.0306969303069693,0.3376662333766623,0.0206581606569085,outputs/tables/legalbench/chunk_only/legalbench_chunk_only_ablation_summary.csv,wide_summary,Five chunk-only candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
legalbench_mini,legalbench_chunk_only,legalbench_chunk_only,lb_chunk_rrf_original_deepseek_keyword_gpt_legal,lb_chunk_original_bm25,MRR@10,200,0.1083809523809523,0.1220773809523809,0.0136964285714285,0.0867964285714285,0.1586559523809523,-0.0089885416666666,0.0355240575396825,17,29,154,0.085,0.145,0.77,-0.2617180205415499,10,-0.3797619047619047,-1.0,0.0,0.6666666666666667,10000,True,legalbench_chunk_only,0.2397760223977602,1.0,0.0136964285714285,outputs/tables/legalbench/chunk_only/legalbench_chunk_only_ablation_summary.csv,wide_summary,Five chunk-only candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
legalbench_mini,legalbench_chunk_only,legalbench_chunk_only,lb_chunk_rrf_original_deepseek_keyword_gpt_legal,lb_chunk_original_bm25,Recall@10,200,0.1483382352941176,0.1735966386554621,0.0252584033613445,0.1320963060224089,0.2165836659663865,-0.001072619047619,0.0532996148459383,9,19,172,0.045,0.095,0.86,-0.4148148148148147,10,-0.3733333333333333,-1.0,0.0,1.0,10000,True,legalbench_chunk_only,0.0693930606939306,0.6939306069393061,0.0252584033613445,outputs/tables/legalbench/chunk_only/legalbench_chunk_only_ablation_summary.csv,wide_summary,Five chunk-only candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
legalbench_mini,legalbench_chunk_only,legalbench_chunk_only,lb_chunk_rrf_original_deepseek_keyword_gpt_legal,lb_chunk_original_bm25,Recall@100,200,0.3254803921568627,0.3764173669467787,0.0509369747899159,0.3297501050420168,0.4241428571428571,0.0256200280112044,0.0781434523809523,5,25,170,0.025,0.125,0.85,-0.3466666666666666,10,-0.1733333333333333,-0.5,0.0,1.0,10000,True,legalbench_chunk_only,0.0002999700029997,0.0044995500449955,0.0509369747899159,outputs/tables/legalbench/chunk_only/legalbench_chunk_only_ablation_summary.csv,wide_summary,Five chunk-only candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_positive,True,True,False
legalbench_mini,legalbench_chunk_only,legalbench_chunk_only,lb_chunk_rrf_original_deepseek_keyword_gpt_legal,lb_chunk_original_bm25,nDCG@10,200,0.0930139232329355,0.1122039278599797,0.0191900046270441,0.083992526852321,0.1427613760807242,0.0032937921092651,0.0352985046397664,16,34,150,0.08,0.17,0.75,-0.1807880117615986,10,-0.2565657945980683,-0.6131471927654584,0.0,0.5105347743265789,10000,True,legalbench_chunk_only,0.0220977902209779,0.2872712728727127,0.0191900046270441,outputs/tables/legalbench/chunk_only/legalbench_chunk_only_ablation_summary.csv,wide_summary,Five chunk-only candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
legalbench_mini,legalbench_dense_hybrid,dense_bge_filepath_chunk,dense_bge_filepath_chunk_deepseek_hyde,dense_bge_filepath_chunk_original,MRR@10,200,0.3723769841269841,0.217204365079365,-0.155172619047619,0.1753285218253968,0.2625430059523809,-0.2095626984126984,-0.1027832837301587,79,30,91,0.395,0.15,0.455,-0.5192535664054653,10,-1.0,-1.0,0.0,1.0,10000,True,dense_bge_filepath_chunk,9.99990000099999e-06,0.0003199968000319,-0.155172619047619,outputs/tables/legalbench/dense_hybrid/legalbench_dense_hybrid_summary_filepath_chunk_models-e5-bge_dw0p5.csv,wide_summary,All candidate-versus-baseline metric tests in group dense_bge_filepath_chunk.,,100000.0,verified_final_dense_hybrid_command,significant_negative,True,False,True
legalbench_mini,legalbench_dense_hybrid,dense_bge_filepath_chunk,dense_bge_filepath_chunk_deepseek_hyde,dense_bge_filepath_chunk_original,Recall@10,200,0.4412950513538749,0.2489929971988795,-0.1923020541549953,0.2065813200280112,0.29288125,-0.2476324579831932,-0.1390047794117647,73,23,104,0.365,0.115,0.52,-0.6646566389112722,10,-1.0,-1.0,0.0,1.0,10000,True,dense_bge_filepath_chunk,9.99990000099999e-06,0.0003199968000319,-0.1923020541549953,outputs/tables/legalbench/dense_hybrid/legalbench_dense_hybrid_summary_filepath_chunk_models-e5-bge_dw0p5.csv,wide_summary,All candidate-versus-baseline metric tests in group dense_bge_filepath_chunk.,,100000.0,verified_final_dense_hybrid_command,significant_negative,True,False,True
legalbench_mini,legalbench_dense_hybrid,dense_bge_filepath_chunk,dense_bge_filepath_chunk_deepseek_hyde,dense_bge_filepath_chunk_original,Recall@100,200,0.8182301587301586,0.448984126984127,-0.3692460317460317,0.3993015873015873,0.4986132936507936,-0.4255694444444444,-0.3129589285714286,101,7,92,0.505,0.035,0.46,-0.7645135942165645,10,-1.0,-1.0,-0.2321428571428571,1.0,10000,True,dense_bge_filepath_chunk,9.99990000099999e-06,0.0003199968000319,-0.3692460317460317,outputs/tables/legalbench/dense_hybrid/legalbench_dense_hybrid_summary_filepath_chunk_models-e5-bge_dw0p5.csv,wide_summary,All candidate-versus-baseline metric tests in group dense_bge_filepath_chunk.,,100000.0,verified_final_dense_hybrid_command,significant_negative,True,False,True
